"","rn","Estimate","Est.Error","Q2.5","Q97.5"
"1643","MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2018","-1e+13","0","-1e+13","-1e+13"
"1644","MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1645","MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1646","MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2018:MileGrpATC3","0",".",".","."
"1647","MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2019","-1e+13","0","-1e+13","-1e+13"
"1648","MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1649","MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1650","MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2019:MileGrpATC3","0",".",".","."
"1651","MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2020","0",".",".","."
"1652","MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1653","MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1654","MMTLincoln MKZ/Lincoln MKZ Hybrid:MY2020:MileGrpATC3","0",".",".","."
"1655","MMTLincoln Nautilus","-8.3132530902193","4.24953648107554","-18.32149","-2.39110875"
"1656","MMTLincoln Nautilus:MY2019","3.98279093775719","4.38666760875012","-2.70576575","14.0693175"
"1657","MMTLincoln Nautilus:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1658","MMTLincoln Nautilus:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1659","MMTLincoln Nautilus:MY2019:MileGrpATC3","0",".",".","."
"1660","MMTLincoln Nautilus:MY2020","0",".",".","."
"1661","MMTLincoln Nautilus:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1662","MMTLincoln Nautilus:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1663","MMTLincoln Nautilus:MY2020:MileGrpATC3","0",".",".","."
"1664","MMTLincoln Navigator","-7.22116054810746","4.5002206622825","-17.7938325","-0.807603275000002"
"1665","MMTLincoln Navigator:MY2018","-1e+13","0","-1e+13","-1e+13"
"1666","MMTLincoln Navigator:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1667","MMTLincoln Navigator:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1668","MMTLincoln Navigator:MY2018:MileGrpATC3","0",".",".","."
"1669","MMTLincoln Navigator:MY2019","4.17141507529053","4.63157838365226","-2.97707525","14.982645"
"1670","MMTLincoln Navigator:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1671","MMTLincoln Navigator:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1672","MMTLincoln Navigator:MY2019:MileGrpATC3","0",".",".","."
"1673","MMTLincoln Navigator:MY2020","0",".",".","."
"1674","MMTLincoln Navigator:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1675","MMTLincoln Navigator:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1676","MMTLincoln Navigator:MY2020:MileGrpATC3","0",".",".","."
"1677","MMTMazda 3","-7.0255810565807","3.60613824925474","-15.5084375","-1.84025875"
"1678","MMTMazda 3:MY2018","3.33575282698272","3.66753225679795","-2.1592375","11.9356075"
"1679","MMTMazda 3:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1680","MMTMazda 3:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1681","MMTMazda 3:MY2018:MileGrpATC3","0",".",".","."
"1682","MMTMazda 3:MY2019","-0.697340922102807","4.85734420563823","-10.5347125","8.98945999999999"
"1683","MMTMazda 3:MY2019:MileGrpATC1","3.86824051298236","3.9449026448641","-2.122172","12.96142"
"1684","MMTMazda 3:MY2019:MileGrpATC2","3.27544645465965","4.03557490293189","-3.0696425","12.50201"
"1685","MMTMazda 3:MY2019:MileGrpATC3","0",".",".","."
"1686","MMTMazda 3:MY2020","0",".",".","."
"1687","MMTMazda 3:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1688","MMTMazda 3:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1689","MMTMazda 3:MY2020:MileGrpATC3","0",".",".","."
"1690","MMTMazda 6","-1e+13","0","-1e+13","-1e+13"
"1691","MMTMazda 6:MY2018","-1e+13","0","-1e+13","-1e+13"
"1692","MMTMazda 6:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1693","MMTMazda 6:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1694","MMTMazda 6:MY2018:MileGrpATC3","0",".",".","."
"1695","MMTMazda 6:MY2019","-1e+13","0","-1e+13","-1e+13"
"1696","MMTMazda 6:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1697","MMTMazda 6:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1698","MMTMazda 6:MY2019:MileGrpATC3","0",".",".","."
"1699","MMTMazda 6:MY2020","0",".",".","."
"1700","MMTMazda 6:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1701","MMTMazda 6:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1702","MMTMazda 6:MY2020:MileGrpATC3","0",".",".","."
"1703","MMTMazda CX-3","-1e+13","0","-1e+13","-1e+13"
"1704","MMTMazda CX-3:MY2018","-1e+13","0","-1e+13","-1e+13"
"1705","MMTMazda CX-3:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1706","MMTMazda CX-3:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1707","MMTMazda CX-3:MY2018:MileGrpATC3","0",".",".","."
"1708","MMTMazda CX-3:MY2019","-1e+13","0","-1e+13","-1e+13"
"1709","MMTMazda CX-3:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1710","MMTMazda CX-3:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1711","MMTMazda CX-3:MY2019:MileGrpATC3","0",".",".","."
"1712","MMTMazda CX-3:MY2020","0",".",".","."
"1713","MMTMazda CX-3:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1714","MMTMazda CX-3:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1715","MMTMazda CX-3:MY2020:MileGrpATC3","0",".",".","."
"1716","MMTMazda CX-30","-1e+13","0","-1e+13","-1e+13"
"1717","MMTMazda CX-30:MY2020","0",".",".","."
"1718","MMTMazda CX-30:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1719","MMTMazda CX-30:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1720","MMTMazda CX-30:MY2020:MileGrpATC3","0",".",".","."
"1721","MMTMazda CX-5","-7.88393659254386","3.33511689823936","-15.915425","-3.22337350000001"
"1722","MMTMazda CX-5:MY2018","-1e+13","0","-1e+13","-1e+13"
"1723","MMTMazda CX-5:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1724","MMTMazda CX-5:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1725","MMTMazda CX-5:MY2018:MileGrpATC3","0",".",".","."
"1726","MMTMazda CX-5:MY2019","2.30964182100278","3.51253187403603","-3.2113745","10.571225"
"1727","MMTMazda CX-5:MY2019:MileGrpATC1","-1.06341380172658","1.76556000503862","-4.72370075","2.478836"
"1728","MMTMazda CX-5:MY2019:MileGrpATC2","-0.669904461834474","1.77051307328824","-4.28447075","2.8341945"
"1729","MMTMazda CX-5:MY2019:MileGrpATC3","0",".",".","."
"1730","MMTMazda CX-5:MY2020","0",".",".","."
"1731","MMTMazda CX-5:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1732","MMTMazda CX-5:MY2020:MileGrpATC2","2.61382621393127","3.51079808237417","-3.00008825","10.7979575"
"1733","MMTMazda CX-5:MY2020:MileGrpATC3","0",".",".","."
"1734","MMTMazda CX-9","-8.16921742920263","4.41167946051541","-18.464825","-1.95557175"
"1735","MMTMazda CX-9:MY2018","4.11028690012132","4.53439358942494","-2.81887975","14.56152"
"1736","MMTMazda CX-9:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1737","MMTMazda CX-9:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1738","MMTMazda CX-9:MY2018:MileGrpATC3","0",".",".","."
"1739","MMTMazda CX-9:MY2019","-1e+13","0","-1e+13","-1e+13"
"1740","MMTMazda CX-9:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1741","MMTMazda CX-9:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1742","MMTMazda CX-9:MY2019:MileGrpATC3","0",".",".","."
"1743","MMTMazda CX-9:MY2020","0",".",".","."
"1744","MMTMazda CX-9:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1745","MMTMazda CX-9:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1746","MMTMazda CX-9:MY2020:MileGrpATC3","0",".",".","."
"1747","MMTMazda MX-5 Miata","-1e+13","0","-1e+13","-1e+13"
"1748","MMTMazda MX-5 Miata:MY2018","-1e+13","0","-1e+13","-1e+13"
"1749","MMTMazda MX-5 Miata:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1750","MMTMazda MX-5 Miata:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1751","MMTMazda MX-5 Miata:MY2018:MileGrpATC3","0",".",".","."
"1752","MMTMazda MX-5 Miata:MY2019","-1e+13","0","-1e+13","-1e+13"
"1753","MMTMazda MX-5 Miata:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1754","MMTMazda MX-5 Miata:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1755","MMTMazda MX-5 Miata:MY2019:MileGrpATC3","0",".",".","."
"1756","MMTMazda MX-5 Miata:MY2020","0",".",".","."
"1757","MMTMazda MX-5 Miata:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1758","MMTMazda MX-5 Miata:MY2020:MileGrpATC2","0",".",".","."
"1759","MMTMercedes-Benz C-Class","-7.539019305075","4.08777928680456","-16.9778375","-1.50480425000001"
"1760","MMTMercedes-Benz C-Class:MY2018","-0.744103455188772","5.19624297846275","-10.98804","9.82252749999999"
"1761","MMTMercedes-Benz C-Class:MY2018:MileGrpATC1","3.70496926569145","4.04569813230051","-2.6799955","12.8314924999999"
"1762","MMTMercedes-Benz C-Class:MY2018:MileGrpATC2","3.73003260291566","4.02719274141026","-2.668659","12.7574375"
"1763","MMTMercedes-Benz C-Class:MY2018:MileGrpATC3","0",".",".","."
"1764","MMTMercedes-Benz C-Class:MY2019","-0.575687330508158","5.13660958330063","-10.73746","9.81725224999998"
"1765","MMTMercedes-Benz C-Class:MY2019:MileGrpATC1","3.59514464709829","3.97648285289511","-2.73368","12.5850575"
"1766","MMTMercedes-Benz C-Class:MY2019:MileGrpATC2","4.71128402351798","3.882062595286","-1.1118005","13.638775"
"1767","MMTMercedes-Benz C-Class:MY2019:MileGrpATC3","0",".",".","."
"1768","MMTMercedes-Benz C-Class:MY2020","0",".",".","."
"1769","MMTMercedes-Benz C-Class:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1770","MMTMercedes-Benz C-Class:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1771","MMTMercedes-Benz C-Class:MY2020:MileGrpATC3","0",".",".","."
"1772","MMTMercedes-Benz E-Class","-6.62623086382895","3.35605058285187","-14.5761075","-1.84012875"
"1773","MMTMercedes-Benz E-Class:MY2018","3.7978625244119","3.43072540331008","-1.386455","11.7706825"
"1774","MMTMercedes-Benz E-Class:MY2018:MileGrpATC1","-0.620240341536386","1.15494370382701","-2.94357575","1.66512475"
"1775","MMTMercedes-Benz E-Class:MY2018:MileGrpATC2","-1.89093150296715","1.50933545600128","-5.27113775","0.745646224999997"
"1776","MMTMercedes-Benz E-Class:MY2018:MileGrpATC3","0",".",".","."
"1777","MMTMercedes-Benz E-Class:MY2019","3.00649420393276","3.52912573123136","-2.615103","11.0836375"
"1778","MMTMercedes-Benz E-Class:MY2019:MileGrpATC1","-0.773078307861711","1.7828293153076","-4.46089425","2.73707475"
"1779","MMTMercedes-Benz E-Class:MY2019:MileGrpATC2","-0.917018693586291","1.76083964166123","-4.49842125","2.6029735"
"1780","MMTMercedes-Benz E-Class:MY2019:MileGrpATC3","0",".",".","."
"1781","MMTMercedes-Benz E-Class:MY2020","0",".",".","."
"1782","MMTMercedes-Benz E-Class:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1783","MMTMercedes-Benz E-Class:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1784","MMTMercedes-Benz E-Class:MY2020:MileGrpATC3","0",".",".","."
"1785","MMTMercedes-Benz GLA","-1e+13","0","-1e+13","-1e+13"
"1786","MMTMercedes-Benz GLA:MY2018","-1e+13","0","-1e+13","-1e+13"
"1787","MMTMercedes-Benz GLA:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1788","MMTMercedes-Benz GLA:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1789","MMTMercedes-Benz GLA:MY2018:MileGrpATC3","0",".",".","."
"1790","MMTMercedes-Benz GLA:MY2019","-1e+13","0","-1e+13","-1e+13"
"1791","MMTMercedes-Benz GLA:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1792","MMTMercedes-Benz GLA:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1793","MMTMercedes-Benz GLA:MY2019:MileGrpATC3","0",".",".","."
"1794","MMTMercedes-Benz GLA:MY2020","0",".",".","."
"1795","MMTMercedes-Benz GLA:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1796","MMTMercedes-Benz GLA:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1797","MMTMercedes-Benz GLA:MY2020:MileGrpATC3","0",".",".","."
"1798","MMTMercedes-Benz GLC","-10.214104785614","5.0585753416842","-22.148795","-3.093502"
"1799","MMTMercedes-Benz GLC:MY2018","-1.31337161023561","6.27438555795463","-13.85241","11.1864225"
"1800","MMTMercedes-Benz GLC:MY2018:MileGrpATC1","6.85684211095482","5.33885759440741","-1.30887025","19.0119125"
"1801","MMTMercedes-Benz GLC:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1802","MMTMercedes-Benz GLC:MY2018:MileGrpATC3","0",".",".","."
"1803","MMTMercedes-Benz GLC:MY2019","-1e+13","0","-1e+13","-1e+13"
"1804","MMTMercedes-Benz GLC:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1805","MMTMercedes-Benz GLC:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1806","MMTMercedes-Benz GLC:MY2019:MileGrpATC3","0",".",".","."
"1807","MMTMercedes-Benz GLC:MY2020","0",".",".","."
"1808","MMTMercedes-Benz GLC:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1809","MMTMercedes-Benz GLC:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1810","MMTMercedes-Benz GLC:MY2020:MileGrpATC3","0",".",".","."
"1811","MMTMercedes-Benz GLE","-4.42330873114035","1.28223370117279","-7.4769815","-2.5171055"
"1812","MMTMercedes-Benz GLE:MY2018","-1e+13","0","-1e+13","-1e+13"
"1813","MMTMercedes-Benz GLE:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1814","MMTMercedes-Benz GLE:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1815","MMTMercedes-Benz GLE:MY2018:MileGrpATC3","0",".",".","."
"1816","MMTMercedes-Benz GLE:MY2019","-1e+13","0","-1e+13","-1e+13"
"1817","MMTMercedes-Benz GLE:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1818","MMTMercedes-Benz GLE:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1819","MMTMercedes-Benz GLE:MY2019:MileGrpATC3","0",".",".","."
"1820","MMTMercedes-Benz GLE:MY2020","0",".",".","."
"1821","MMTMercedes-Benz GLE:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1822","MMTMercedes-Benz GLE:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1823","MMTMercedes-Benz GLE:MY2020:MileGrpATC3","0",".",".","."
"1824","MMTMercedes-Benz GLS","-8.06886040622807","4.30413654002511","-18.17039","-2.0782485"
"1825","MMTMercedes-Benz GLS:MY2018","-1e+13","0","-1e+13","-1e+13"
"1826","MMTMercedes-Benz GLS:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1827","MMTMercedes-Benz GLS:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1828","MMTMercedes-Benz GLS:MY2018:MileGrpATC3","0",".",".","."
"1829","MMTMercedes-Benz GLS:MY2019","5.21233967946877","4.44170300075349","-1.574025","15.473065"
"1830","MMTMercedes-Benz GLS:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1831","MMTMercedes-Benz GLS:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1832","MMTMercedes-Benz GLS:MY2019:MileGrpATC3","0",".",".","."
"1833","MMTMercedes-Benz GLS:MY2020","0",".",".","."
"1834","MMTMercedes-Benz GLS:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1835","MMTMercedes-Benz GLS:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1836","MMTMercedes-Benz GLS:MY2020:MileGrpATC3","0",".",".","."
"1837","MMTMercedes-Benz S-Class","-7.23610657741873","4.47225187182324","-17.751165","-0.764542050000001"
"1838","MMTMercedes-Benz S-Class:MY2018","4.18536104138257","4.59475876398503","-2.9332145","14.744615"
"1839","MMTMercedes-Benz S-Class:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1840","MMTMercedes-Benz S-Class:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1841","MMTMercedes-Benz S-Class:MY2018:MileGrpATC3","0",".",".","."
"1842","MMTMercedes-Benz S-Class:MY2019","-1e+13","0","-1e+13","-1e+13"
"1843","MMTMercedes-Benz S-Class:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1844","MMTMercedes-Benz S-Class:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1845","MMTMercedes-Benz S-Class:MY2019:MileGrpATC3","0",".",".","."
"1846","MMTMercedes-Benz S-Class:MY2020","0",".",".","."
"1847","MMTMercedes-Benz S-Class:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1848","MMTMercedes-Benz S-Class:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1849","MMTMercedes-Benz S-Class:MY2020:MileGrpATC3","0",".",".","."
"1850","MMTMercedes-Benz Sprinter","-8.40507352942982","5.40538847891394","-20.8461125","-0.602572975000002"
"1851","MMTMercedes-Benz Sprinter:MY2018","-0.300931708129925","6.62017843159415","-13.663115","12.789505"
"1852","MMTMercedes-Benz Sprinter:MY2018:MileGrpATC1","5.3227243098726","5.8410342955776","-4.08516625","18.15759"
"1853","MMTMercedes-Benz Sprinter:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1854","MMTMercedes-Benz Sprinter:MY2018:MileGrpATC3","0",".",".","."
"1855","MMTMercedes-Benz Sprinter:MY2019","-1e+13","0","-1e+13","-1e+13"
"1856","MMTMercedes-Benz Sprinter:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1857","MMTMercedes-Benz Sprinter:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1858","MMTMercedes-Benz Sprinter:MY2019:MileGrpATC3","0",".",".","."
"1859","MMTMercedes-Benz Sprinter:MY2020","0",".",".","."
"1860","MMTMercedes-Benz Sprinter:MY2020:MileGrpATC3","0",".",".","."
"1861","MMTMini Cooper Countryman","-9.21426184346053","5.32484880970849","-21.45113","-1.50742775"
"1862","MMTMini Cooper Countryman:MY2018","-1e+13","0","-1e+13","-1e+13"
"1863","MMTMini Cooper Countryman:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1864","MMTMini Cooper Countryman:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1865","MMTMini Cooper Countryman:MY2018:MileGrpATC3","0",".",".","."
"1866","MMTMini Cooper Countryman:MY2019","-1.47984488687193","6.38932464409007","-14.2315325","11.273145"
"1867","MMTMini Cooper Countryman:MY2019:MileGrpATC1","6.97353476066298","5.34349041773395","-1.17940225","19.1714075"
"1868","MMTMini Cooper Countryman:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1869","MMTMini Cooper Countryman:MY2019:MileGrpATC3","0",".",".","."
"1870","MMTMini Cooper Countryman:MY2020","0",".",".","."
"1871","MMTMini Cooper Countryman:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1872","MMTMini Cooper Countryman:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1873","MMTMini Cooper Countryman:MY2020:MileGrpATC3","0",".",".","."
"1874","MMTMini Cooper/Mini Clubman","-2.47101908620675","1.32031272917789","-5.57031475","-0.415819675"
"1875","MMTMini Cooper/Mini Clubman:MY2018","-4.36528648190922","3.8375661289143","-13.11981","1.749464"
"1876","MMTMini Cooper/Mini Clubman:MY2018:MileGrpATC1","3.01563393542735","3.84316465527048","-3.1357685","11.7369299999999"
"1877","MMTMini Cooper/Mini Clubman:MY2018:MileGrpATC2","3.00553982647789","3.85317192788812","-3.1602045","11.7320375"
"1878","MMTMini Cooper/Mini Clubman:MY2018:MileGrpATC3","0",".",".","."
"1879","MMTMini Cooper/Mini Clubman:MY2019","-1e+13","0","-1e+13","-1e+13"
"1880","MMTMini Cooper/Mini Clubman:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1881","MMTMini Cooper/Mini Clubman:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1882","MMTMini Cooper/Mini Clubman:MY2019:MileGrpATC3","0",".",".","."
"1883","MMTMini Cooper/Mini Clubman:MY2020","0",".",".","."
"1884","MMTMini Cooper/Mini Clubman:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1885","MMTMini Cooper/Mini Clubman:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1886","MMTMini Cooper/Mini Clubman:MY2020:MileGrpATC3","0",".",".","."
"1887","MMTMitsubishi Outlander","-8.25714991247018","5.67707212024234","-20.95234","0.329175399999997"
"1888","MMTMitsubishi Outlander:MY2018","-1e+13","0","-1e+13","-1e+13"
"1889","MMTMitsubishi Outlander:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1890","MMTMitsubishi Outlander:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1891","MMTMitsubishi Outlander:MY2018:MileGrpATC3","0",".",".","."
"1892","MMTMitsubishi Outlander:MY2019","-1.41256453595526","6.54824229467837","-14.337785","11.4866225"
"1893","MMTMitsubishi Outlander:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1894","MMTMitsubishi Outlander:MY2019:MileGrpATC2","6.92394551097522","5.36599307000056","-1.273616","18.9977725"
"1895","MMTMitsubishi Outlander:MY2019:MileGrpATC3","0",".",".","."
"1896","MMTMitsubishi Outlander:MY2020","0",".",".","."
"1897","MMTMitsubishi Outlander:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1898","MMTMitsubishi Outlander:MY2020:MileGrpATC3","0",".",".","."
"1899","MMTNissan Altima","-8.52844783447368","4.18281115252787","-18.4162","-2.7167565"
"1900","MMTNissan Altima:MY2018","-1e+13","0","-1e+13","-1e+13"
"1901","MMTNissan Altima:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1902","MMTNissan Altima:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1903","MMTNissan Altima:MY2018:MileGrpATC3","0",".",".","."
"1904","MMTNissan Altima:MY2019","4.9417438080782","4.31485903693765","-1.58167225","14.9459125"
"1905","MMTNissan Altima:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1906","MMTNissan Altima:MY2019:MileGrpATC2","-0.79206885882307","1.84292085602174","-4.467687","2.97100725"
"1907","MMTNissan Altima:MY2019:MileGrpATC3","0",".",".","."
"1908","MMTNissan Altima:MY2020","0",".",".","."
"1909","MMTNissan Altima:MY2020:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1910","MMTNissan Altima:MY2020:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1911","MMTNissan Altima:MY2020:MileGrpATC3","0",".",".","."
"1912","MMTNissan Armada","-1e+13","0","-1e+13","-1e+13"
"1913","MMTNissan Armada:MY2018","-1e+13","0","-1e+13","-1e+13"
"1914","MMTNissan Armada:MY2018:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1915","MMTNissan Armada:MY2018:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1916","MMTNissan Armada:MY2018:MileGrpATC3","0",".",".","."
"1917","MMTNissan Armada:MY2019","-1e+13","0","-1e+13","-1e+13"
"1918","MMTNissan Armada:MY2019:MileGrpATC1","-1e+13","0","-1e+13","-1e+13"
"1919","MMTNissan Armada:MY2019:MileGrpATC2","-1e+13","0","-1e+13","-1e+13"
"1920","MMTNissan Armada:MY2019:MileGrpATC3","0",".",".","."
"1921","MMTNissan Armada:MY2020","0",".",".","."
"1922","MMTNissan Armada:MY2020:MileGrpATC1","0",".",".","."
"1923","MMTNissan Frontier","-6.54264382897654","4.91912677873179","-17.6739175","0.932407699999999"
